"CSP","Account/Subscription name","Subscription ID","Resource type","VM  Name","OS Type","VM status","Private IP address","Public IP Address","Login user name","Region","Subnet name","VNET ID","VM LaunchTime","VM Specs","Owner email ID","timestamp"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0438","Windows","Succeeded","172.22.146.9","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0432","Windows","Succeeded","172.22.146.11","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0445","Windows","Succeeded","172.22.146.16","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0442","Windows","Succeeded","172.22.146.22","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0431","Windows","Succeeded","172.22.146.14","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0425","Windows","Succeeded","172.22.146.6","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0454","Windows","Succeeded","172.22.146.26","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0441","Windows","Succeeded","172.22.146.12","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0434","Windows","Succeeded","172.22.146.8","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0423","Windows","Succeeded","172.22.146.91","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0439","Windows","Succeeded","172.22.146.10","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0456","Windows","Succeeded","172.22.146.42","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0437","Windows","Succeeded","172.22.146.54","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0457","Windows","Succeeded","172.22.146.24","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0428","Windows","Succeeded","172.22.146.53","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","Digital_IAB_T&M","fd710493-9765-42b1-89d8-bfd973847b07","VM-List","mnm-southind-nonprod-mongodb001","Linux","Succeeded","10.181.174.4","","","southindia","10.181.174.0/28","mnm-southind-nonprod-nsg-db","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","Digital_IAB_T&M","fd710493-9765-42b1-89d8-bfd973847b07","VM-List","mnm-southind-nonprod-mongodb003","Linux","Succeeded","10.181.174.6","","","southindia","10.181.174.0/28","mnm-southind-nonprod-nsg-db","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","Digital_IAB_T&M","fd710493-9765-42b1-89d8-bfd973847b07","VM-List","mnm-southind-nonprod-mongodb002","Linux","Succeeded","10.181.174.5","","","southindia","10.181.174.0/28","mnm-southind-nonprod-nsg-db","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","Digital_IAB_T&M","fd710493-9765-42b1-89d8-bfd973847b07","VM-List","AVM-DIGITAL-IAB-003","Linux","Succeeded","10.181.124.135","","techmadmin","eastus","10.181.124.128/26","AVM-DIGITAL-IAB-003-nsg","","Standard_D8s_v3","","2023-07-17T06:52:23"
"Azure","Digital_IAB_T&M","fd710493-9765-42b1-89d8-bfd973847b07","VM-List","AVM-DIGITAL-IAB-JENKIN-002","Linux","Succeeded","10.181.124.132","","techmadmin","eastus","10.181.124.128/26","AVM-DIGITAL-IAB-JENKIN-002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
